,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel,Plagioclase
71,39.0495326141597,2.32855586781512,4.91919705435756,2.16441471299341,14.6064810209869,27.2737329019404,7.12878224014957,2.5293035875973,1559.4727876592879,1574.1999999999944,0.09641004779823036,0.10348641260086189,3329.0,8.52509985056503,12.2940511216305,0.638025537178862,45.0179038351724,22.3749196554532,0.0071809289496776825,,
72,39.0678709988788,2.32059521399594,5.04443361708708,2.15745673882577,14.4917602738006,27.2083020833319,7.16385999000593,2.54572108407392,1557.9585482035272,1573.1999999999944,0.09824061832604464,0.10528972127185607,3307.0,8.52124690822991,12.2095370537297,0.630636006846014,44.9455296552195,22.3630503759749,0.007112168792669605,,
73,39.0900057314708,2.3071940505257,5.16477051621386,2.14665789541568,14.3814407189388,27.1527270983344,7.20593561828744,2.55126837081338,1556.44026874804,1572.3999999999933,0.09996949049120324,0.107101380770108,3286.0,8.49222169633416,12.1233124248619,0.639968806079303,44.8368632675364,22.4076338051882,0.007231285944398906,,
74,39.0024506030441,2.32642528745552,5.2259023627066,2.21782011257709,14.3688525521455,27.2159206863279,7.38346295793974,2.25916543780352,1554.9179549003934,1574.3999999999905,0.10190175938167421,0.10892138376135103,3264.0,8.30192815518257,12.0696310588806,0.622409617076775,44.6894246779036,22.6266064909564,0.007048008346470108,,
75,39.0255368712382,2.31141882690067,5.3481868669596,2.20579935871846,14.2582263880619,27.1600738453984,7.42845523115724,2.26230261156549,1553.3916119457213,1573.5999999999985,0.1036306315468318,0.11074972333546738,3243.0,8.27085565824704,11.982271848477,0.635155683409768,44.5786170568696,22.6730997529966,0.007206213789536736,,
76,39.0456126352509,2.30063998668324,5.47841708711347,2.19737057767301,14.1426243392072,27.0937049726605,7.46880458379285,2.27282581761886,1551.8612448589781,1572.5999999999985,0.10546120207464638,0.11258639297613426,3221.0,8.26103922414847,11.8958521118224,0.634953205757244,44.5012197451438,22.6669357131281,0.0072186585465807635,,
77,39.0652344633861,2.29097081390866,5.60496242114145,2.18967637363865,14.029274979406,27.0285900569792,7.50627717277625,2.28501371876367,1550.3268583163954,1571.5999999999976,0.10729177260246181,0.11443138653167569,3200.0,8.25260642761542,11.8111594407412,0.63170598247721,44.4258667228322,22.6586614263339,0.007196468244215204,,
78,39.0856804799648,2.28054886305787,5.73291828296733,2.18151484526936,13.9154428289595,26.9630572023562,7.54493466627427,2.29590283115062,1548.7884567061876,1570.5999999999976,0.10912234313027523,0.11628469818710747,3179.0,8.2418742330774,11.7259976014701,0.630834214413912,44.3488988592824,22.6523950917562,0.007201303817510408,,
79,39.1082568280424,2.26746266146224,5.86755256292649,2.17167090975182,13.7984189570675,26.8953469562013,7.58910057594446,2.30219054860374,1547.2460441385551,1569.5999999999967,0.1109529136580898,0.11814632243710523,3157.0,8.22487619094437,11.6379672651111,0.638083823116152,44.2665195315018,22.6525531893266,0.007299059976162798,,
80,39.1305155157254,2.25837746259916,6.00066740950376,2.16262269714372,13.6828703779096,26.8193704205222,7.62047988163495,2.32509623496126,1545.6996244550253,1568.399999999997,0.11288518254856064,0.12001625406002206,3136.0,8.13488519488678,11.5517933886938,0.63269278838894,44.1665724895585,22.744056138472,0.0072531558911950005,,
81,39.1534928353309,2.24623654832706,6.13899150583008,2.15315461640521,13.5648586901869,26.7461085016532,7.66230808004923,2.33484922221736,1544.1492012371714,1567.299999999996,0.11471575307637637,0.12189448809263916,3114.0,8.12398797935213,11.4627023633709,0.634039785200573,44.0883297105633,22.740940161513,0.007283627630104236,,
82,39.1765399819738,2.23789068482656,6.27586515565039,2.14428439350296,13.4480831405527,26.6645972099085,7.69114140496348,2.36159802862167,1542.5947778147415,1565.9999999999964,0.11664802196684591,0.12378101980571539,3093.0,8.03982901761647,11.3756664220751,0.62311421075325,43.9921394340228,22.8292509155324,0.007173776315372436,,
